hashed_author,first_name,name_key
astro-ph|Gentaz|Olivier,Olivier,olivier
cond-mat|Han|Tianyi,Tianyi,tianyi
eess|Malik|Hafiz,Hafiz,hafiz
physics|Chakraborti|Anirban,Anirban,anirban
physics|Stevens|Michael,Michael,michael
hep-th|Román-Roy|Narciso,Narciso,narciso
physics|Bhalla|Amneet Pal Singh,Amneet Pal Singh,amneet
cs|Stanica|Pantelimon,Pantelimon,pantelimon
astro-ph|N'Diaye|Mamadou,Mamadou,mamadou
math|Stawiski|Marcin,Marcin,marcin
math|Tournier|Laurent,Laurent,laurent
cond-mat|Moriel|Avraham,Avraham,avraham
quant-ph|Yang|Yi,Yi,yi
cs|Tsuchiya|Takeshi,Takeshi,takeshi
physics|Peng|Cheng-Zhi,Cheng-Zhi,cheng-zhi
eess|Kim|Hyowon,Hyowon,hyowon
q-fin|van Dam|Alje,Alje,alje
math|Léonard|Christian,Christian,christian
astro-ph|Martínez-Sykora|Juan,Juan,juan
eess|Geraci|Giovanni,Giovanni,giovanni
astro-ph|Chiaberge|Marco,Marco,marco
cs|Rastrow|Ariya,Ariya,ariya
astro-ph|Longinotti|Anna Lia,Anna Lia,anna
math|Zhang|Honglian,Honglian,honglian
quant-ph|Bhoumik|Debasmita,Debasmita,debasmita
hep-ex|Alexandrou|Constantia,Constantia,constantia
quant-ph|Zhang|Xin,Xin,xin
math|Ciani|Simone,Simone,simone
hep-th|Khoze|Valentin V.,Valentin V.,valentin
math|Wang|Hua,Hua,hua
cond-mat|Zhang|Yi-Min,Yi-Min,yi-min
cond-mat|Anderegg|Loïc,Loïc,loïc
hep-ph|Sikivie|Pierre,Pierre,pierre
astro-ph|Linden|Sean T.,Sean T.,sean
math|Rapagnetta|Antonio,Antonio,antonio
physics|Small|Michael,Michael,michael
math|Guruswami|Venkatesan,Venkatesan,venkatesan
cs|Cheng|Xiang,Xiang,xiang
cs|Bengio|Yoshua,Yoshua,yoshua
astro-ph|Vishniac|Ethan T.,Ethan T.,ethan
hep-ph|Morningstar|Colin,Colin,colin
quant-ph|Wang|Guoqing,Guoqing,guoqing
astro-ph|Günther|Maximilian N.,Maximilian N.,maximilian
math|Schiff|Jeremy,Jeremy,jeremy
cs|Lin|Shang-Wei,Shang-Wei,shang-wei
cond-mat|Matson|Joseph R.,Joseph R.,joseph
math|Guo|Jong-Shenq,Jong-Shenq,jong-shenq
cond-mat|Saint-Michel|Brice,Brice,brice
math-ph|Wang|Mu-Tao,Mu-Tao,mu-tao
math|Bhunia|Pintu,Pintu,pintu
hep-ex|Ridder|Aude Gehrmann-De,Aude Gehrmann-De,aude
math|Pitones|Yuriko,Yuriko,yuriko
stat|Sermi|Francesco,Francesco,francesco
hep-ph|Mishra|Subhasmita,Subhasmita,subhasmita
astro-ph|Galli|Phillip A. B.,Phillip A. B.,phillip
stat|Carone|Marco,Marco,marco
physics|Klein|Pascal,Pascal,pascal
eess|Maity|Dipankar,Dipankar,dipankar
nlin|Boccaletti|Stefano,Stefano,stefano
cond-mat|Tajik|Mohammadamin,Mohammadamin,mohammadamin
astro-ph|Helou|George,George,george
math|Aref|Mohammad Reza,Mohammad Reza,mohammad
math|Zhang|Ji-Feng,Ji-Feng,ji-feng
astro-ph|Boeker|Torsten,Torsten,torsten
hep-ph|Wang|Wen-Ling,Wen-Ling,wen-ling
math|Ansorena|José L.,José L.,josé
astro-ph|Zwintz|Konstanze,Konstanze,konstanze
q-bio|Overton|Christopher E.,Christopher E.,christopher
gr-qc|Kaloper|Nemanja,Nemanja,nemanja
cond-mat|Wang|Shuo,Shuo,shuo
quant-ph|Fan|Jingyun,Jingyun,jingyun
cond-mat|Sharma|Raman,Raman,raman
cs|Pirker|Johanna,Johanna,johanna
physics|Yan|Hao,Hao,hao
cs|Kou|Kit Ian,Kit Ian,kit
math|Wan|Cheng,Cheng,cheng
math|Zaporozhets|Dmitry,Dmitry,dmitry
astro-ph|Rahmani|Hadi,Hadi,hadi
math|Ceretani|Andrea N.,Andrea N.,andrea
astro-ph|Scolnic|Dan,Dan,dan
math|Müller|Marius,Marius,marius
cond-mat|Deng|Hui,Hui,hui
math|Gomes|Sean,Sean,sean
physics|Niemeyer|Kyle E.,Kyle E.,kyle
quant-ph|Koch|Christiane P.,Christiane P.,christiane
cond-mat|Suffczyński|Jan,Jan,jan
stat|Nemeth|Christopher,Christopher,christopher
cs|Liao|Hao,Hao,hao
cond-mat|Moussa|Jonathan,Jonathan,jonathan
cs|Guarnera|Heather M.,Heather M.,heather
quant-ph|Giner|Lambert,Lambert,lambert
cs|Kruse|Thomas,Thomas,thomas
astro-ph|Bonfils|Xavier,Xavier,xavier
nucl-th|Vranas|Pavlos,Pavlos,pavlos
hep-ph|Herring|Nathan,Nathan,nathan
eess|Zhou|Donghua,Donghua,donghua
math|Gong|Shimin,Shimin,shimin
math|Gillis|Nicolas,Nicolas,nicolas
physics|Zheng|Changxi,Changxi,changxi
astro-ph|Maccagni|Filippo M.,Filippo M.,filippo
stat|Stensrud|Mats J.,Mats J.,mats
cs|Xia|Guiyang,Guiyang,guiyang
math|Mukherjee|Sabyasachi,Sabyasachi,sabyasachi
astro-ph|Buscicchio|Riccardo,Riccardo,riccardo
eess|Lu|Hancheng,Hancheng,hancheng
math|Aliev|Iskander,Iskander,iskander
eess|Hota|Ashish R.,Ashish R.,ashish
math|Oki|Yasuhiro,Yasuhiro,yasuhiro
math-ph|Schlömerkemper|Anja,Anja,anja
cs|Plumbley|Mark D.,Mark D.,mark
hep-th|Jockers|Hans,Hans,hans
cond-mat|Yoshimatsu|Kohei,Kohei,kohei
hep-th|Xue|She-Sheng,She-Sheng,she-sheng
cond-mat|Pop|Ioan M.,Ioan M.,ioan
physics|Paleico|Martín Leandro,Martín Leandro,martín
math|Zhang|Weiqi,Weiqi,weiqi
physics|Fan|Jianren,Jianren,jianren
cs|Cheng|Cheng,Cheng,cheng
cs|Culler|David E.,David E.,david
cond-mat|Lara-Avila|Samuel,Samuel,samuel
cs|Ai|Yun,Yun,yun
physics|Eklund|Per,Per,per
astro-ph|Rudolph|Annika,Annika,annika
math|Worden|William,William,william
nlin|Yamamoto|Hiroki,Hiroki,hiroki
math-ph|Nane|Erkan,Erkan,erkan
physics|Wang|Pengjie,Pengjie,pengjie
physics|Su|Gang,Gang,gang
math-ph|Hu|Yuting,Yuting,yuting
astro-ph|Korpela|Eric J.,Eric J.,eric
math|Tham|Ying Hong,Ying Hong,ying
math|Neumayer|Robin,Robin,robin
physics|Bocquet|Marc,Marc,marc
cond-mat|Zhang|Shilei,Shilei,shilei
stat|SenGupta|Indranil,Indranil,indranil
hep-ph|Scapellato|Aurora,Aurora,aurora
eess|Yan|Shihao,Shihao,shihao
math|McDiarmid|Colin,Colin,colin
astro-ph|Chen|Mike,Mike,mike
astro-ph|Bonatto|Charles,Charles,charles
hep-th|Sandora|McCullen,McCullen,mccullen
physics|Tulkki|Jukka,Jukka,jukka
cond-mat|Kim|Kab-Jin,Kab-Jin,kab-jin
astro-ph|Jeltema|Tesla,Tesla,tesla
astro-ph|Kuan|Hao-Jui,Hao-Jui,hao-jui
astro-ph|Tiwari|Shubhanshu,Shubhanshu,shubhanshu
math|Tovstopyat-Nelip|Lev,Lev,lev
math|Drinfeld|Vladimir,Vladimir,vladimir
cs|Hoang|Thi-Thao-Phuong,Thi-Thao-Phuong,thi-thao-phuong
quant-ph|Löbl|Matthias C.,Matthias C.,matthias
quant-ph|Gokhale|Pranav,Pranav,pranav
physics|Borsos|Zoltan,Zoltan,zoltan
eess|Burghi|Thiago B.,Thiago B.,thiago
cond-mat|Liu|Qi,Qi,qi
math|Sang|Hailin,Hailin,hailin
cond-mat|Nakamura|Sachiko,Sachiko,sachiko
gr-qc|Bandyopadhyay|Abhijit,Abhijit,abhijit
math|Reiterer|Michael,Michael,michael
gr-qc|Tong|Xi,Xi,xi
astro-ph|Murata|Katsuhiro L.,Katsuhiro L.,katsuhiro
cond-mat|Martinis|John M.,John M.,john
cond-mat|Yang|Wei-Wei,Wei-Wei,wei-wei
math|Maruyama|Yuzo,Yuzo,yuzo
physics|Shiomi|Junichiro,Junichiro,junichiro
cond-mat|Maksov|Artem,Artem,artem
math|Gosea|Ion Victor,Ion Victor,ion
stat|Elvira|Víctor,Víctor,víctor
stat|Zucknick|Manuela,Manuela,manuela
hep-ph|Stöckinger|Dominik,Dominik,dominik
gr-qc|Perego|Albino,Albino,albino
math|Małecki|Jacek,Jacek,jacek
cond-mat|Murrell|Michael P.,Michael P.,michael
cs|Zhang|Jianzhong,Jianzhong,jianzhong
physics|Mrenna|Stephen,Stephen,stephen
hep-ph|Schlaffer|Matthias,Matthias,matthias
eess|Cunha|Rita,Rita,rita
cs|Wang|Qiqi,Qiqi,qiqi
cs|Ben-Baruch|Ohad,Ohad,ohad
gr-qc|Rousseaux|Germain,Germain,germain
cs|Feng|Shuo,Shuo,shuo
hep-ph|Trott|Michael,Michael,michael
gr-qc|Casalderrey-Solana|Jorge,Jorge,jorge
math|Ni|Yi,Yi,yi
astro-ph|Foster|Griffin,Griffin,griffin
astro-ph|Ma|Bo-Qiang,Bo-Qiang,bo-qiang
math|Chyzhykov|Igor,Igor,igor
cond-mat|Curreli|Nicola,Nicola,nicola
physics|Ludwig|Alfred,Alfred,alfred
math|Furman|Alex,Alex,alex
eess|Durisi|Giuseppe,Giuseppe,giuseppe
math|Chen|Bo,Bo,bo
math|Zlatoš|Andrej,Andrej,andrej
cond-mat|Roy|Indranil,Indranil,indranil
math|Botterud|Audun,Audun,audun
astro-ph|Tarnopolski|Mariusz,Mariusz,mariusz
math|Streets|Jeffrey,Jeffrey,jeffrey
astro-ph|Morii|Mikio,Mikio,mikio
cs|Eskandari|Shayan,Shayan,shayan
math|Iooss|Bertrand,Bertrand,bertrand
math|Xu|Guangbo,Guangbo,guangbo
cs|Meng|Hsien-Yu,Hsien-Yu,hsien-yu
math|Cannarsa|Piermarco,Piermarco,piermarco
physics|Mohammad-Ali-Nezhad|Sajad,Sajad,sajad
math|Alberge|Vincent,Vincent,vincent
q-bio|Arenas|Alex,Alex,alex
hep-ph|Mukaida|Kyohei,Kyohei,kyohei
math|Benning|Martin,Martin,martin
cs|De Bie|Tijl,Tijl,tijl
math-ph|Milson|Robert,Robert,robert
astro-ph|Terquem|Caroline,Caroline,caroline
cs|Prasad|Vignesh,Vignesh,vignesh
math|Suh|Uhi Rinn,Uhi Rinn,uhi
astro-ph|Grote|Hartmut,Hartmut,hartmut
math|Laustsen|Niels Jakob,Niels Jakob,niels
astro-ph|Thomas|Nicolas,Nicolas,nicolas
q-bio|Yang|Lin,Lin,lin
cs|Jachim|Peter,Peter,peter
cs|Akella|Prithvi,Prithvi,prithvi
quant-ph|Shikano|Yutaka,Yutaka,yutaka
cond-mat|Skipetrov|Sergey E.,Sergey E.,sergey
astro-ph|Salvado|Jordi,Jordi,jordi
hep-ex|Liu|Tiankuan,Tiankuan,tiankuan
hep-th|Butter|Daniel,Daniel,daniel
math|Ara|Pere,Pere,pere
astro-ph|Irfan|Melis O.,Melis O.,melis
quant-ph|Jahangiri|Soran,Soran,soran
cs|Collins|Christopher,Christopher,christopher
math|Girela|Daniel,Daniel,daniel
astro-ph|Vajpeyi|Avi,Avi,avi
cs|Pagani|Michele,Michele,michele
gr-qc|Kilicarslan|Ercan,Ercan,ercan
cs|Sun|Bo,Bo,bo
astro-ph|Brown|Garett,Garett,garett
astro-ph|Requena-Torres|Miguel A.,Miguel A.,miguel
cond-mat|Silva|Carlos,Carlos,carlos
astro-ph|Zuckerman|Ben,Ben,ben
astro-ph|Chingangbam|Pravabati,Pravabati,pravabati
physics|Balenzuela|Pablo,Pablo,pablo
astro-ph|Yoon|Hyein,Hyein,hyein
cond-mat|Geishendorf|Kevin,Kevin,kevin
physics|Fischer|Vincent,Vincent,vincent
hep-th|Shahbazi-Moghaddam|Arvin,Arvin,arvin
math|Xu|Haiqing,Haiqing,haiqing
math|Zhou|Rong,Rong,rong
cs|Wang|Kuansan,Kuansan,kuansan
astro-ph|Mertens|James B.,James B.,james
nlin|Abdullaev|Fatkhulla Kh.,Fatkhulla Kh.,fatkhulla
math|da Silva|Priscila Leal,Priscila Leal,priscila
quant-ph|Wang|Zhimin,Zhimin,zhimin
astro-ph|Jarrett|Thomas,Thomas,thomas
math|Zhang|Shenxing,Shenxing,shenxing
quant-ph|Pokharel|Bibek,Bibek,bibek
hep-th|Murayama|Hitoshi,Hitoshi,hitoshi
hep-th|Kapustin|Anton,Anton,anton
cond-mat|Steinberg|Victor,Victor,victor
math|Belbachir|Hacène,Hacène,hacène
hep-ex|Chen|Xurong,Xurong,xurong
math|Lagen|Sandra,Sandra,sandra
astro-ph|Panagiotou|Christos,Christos,christos
cs|Huang|Linbin,Linbin,linbin
cond-mat|Wang|Tianmeng,Tianmeng,tianmeng
astro-ph|Ragone-Figueroa|Cinthia,Cinthia,cinthia
physics|Kuropka|Willi,Willi,willi
math|Lan|Qiao,Qiao,qiao
physics|Li|Yu-Tong,Yu-Tong,yu-tong
hep-th|Dave|Shreyansh S.,Shreyansh S.,shreyansh
physics|Argyropoulos|Christos,Christos,christos
cond-mat|Zhang|Lijun,Lijun,lijun
cond-mat|Alvertis|Antonios M.,Antonios M.,antonios
math|Forestieri|Enrico,Enrico,enrico
astro-ph|Roy|Nandan,Nandan,nandan
nlin|Nazarenko|Sergey,Sergey,sergey
cond-mat|Bischofberger|Irmgard,Irmgard,irmgard
math|Drezner|Zvi,Zvi,zvi
astro-ph|Huang|Qizhi,Qizhi,qizhi
math|Qiu|Jing-Mei,Jing-Mei,jing-mei
cond-mat|Montakhab|Afshin,Afshin,afshin
cond-mat|Hart|Connor A.,Connor A.,connor
cs|Liu|Yong,Yong,yong
math|del Portal|Francisco R. Ruiz,Francisco R. Ruiz,francisco
quant-ph|Elouard|Cyril,Cyril,cyril
cond-mat|Mugele|Frieder,Frieder,frieder
math|Mazzola|Marco,Marco,marco
math|Kim|Jimyeong,Jimyeong,jimyeong
hep-lat|Papinutto|Mauro,Mauro,mauro
cond-mat|Lev|Yevgeny Bar,Yevgeny Bar,yevgeny
eess|Gan|Lu,Lu,lu
quant-ph|Thorwart|Michael,Michael,michael
astro-ph|Fuke|Hideyuki,Hideyuki,hideyuki
cs|Selivanov|Victor,Victor,victor
math|Russo|Tommaso,Tommaso,tommaso
cs|Qian|Yanmin,Yanmin,yanmin
gr-qc|Smith|Alexander R. H.,Alexander R. H.,alexander
cond-mat|Zhang|Lili,Lili,lili
cond-mat|Cho|Hwanbeom,Hwanbeom,hwanbeom
eess|Bagchi|Saurabh,Saurabh,saurabh
math|Fujiwara|Kazumasa,Kazumasa,kazumasa
hep-th|Fermi|Davide,Davide,davide
astro-ph|Li|Xiangchong,Xiangchong,xiangchong
cs|Pesch|Dirk,Dirk,dirk
cs|Khan|Furqan Hameed,Furqan Hameed,furqan
math|Joshi|Gauri,Gauri,gauri
cond-mat|Bulutay|Ceyhun,Ceyhun,ceyhun
eess|Yoshida|Tsuyoshi,Tsuyoshi,tsuyoshi
nucl-ex|Sharma|Sathi,Sathi,sathi
q-bio|Aburto|José Manuel,José Manuel,josé
math|Wheeler|Mary,Mary,mary
math|Tam|Matthew K.,Matthew K.,matthew
astro-ph|Haro|Miguel Sofo,Miguel Sofo,miguel
nlin|Grigolini|Paolo,Paolo,paolo
cs|Fernández-Baca|David,David,david
astro-ph|Mann|Robert G.,Robert G.,robert
eess|Sreeram|Victor,Victor,victor
math|Wilkinson|Mark,Mark,mark
cs|Shi|Baihua,Baihua,baihua
physics|Ness|Christopher,Christopher,christopher
cond-mat|Wegner|Aaron,Aaron,aaron
physics|Wu|Hau-tieng,Hau-tieng,hau-tieng
cond-mat|Hart|James L.,James L.,james
physics|Wu|Hao,Hao,hao
astro-ph|Paschalidis|Vasileios,Vasileios,vasileios
gr-qc|Powell|Jade,Jade,jade
cond-mat|Hofstetter|Walter,Walter,walter
math|Krupiński|Krzysztof,Krzysztof,krzysztof
math|Bockting-Conrad|Sarah,Sarah,sarah
math|Martín|Alberto F.,Alberto F.,alberto
astro-ph|Nazarova|Natalia O.,Natalia O.,natalia
astro-ph|Castro|Daniel,Daniel,daniel
hep-ex|Ji|Chueng-Ryong,Chueng-Ryong,chueng-ryong
astro-ph|Li|Nan,Nan,nan
cs|Chen|Li,Li,li
cs|Hajiaghayi|MohammadTaghi,MohammadTaghi,mohammadtaghi
astro-ph|Stone|Geoff,Geoff,geoff
astro-ph|Liu|Lijie,Lijie,lijie
hep-ph|Xu|Zhe,Zhe,zhe
astro-ph|Lu|Yizhou,Yizhou,yizhou
math|Zakharov|Dmitriy,Dmitriy,dmitriy
stat|Li|Weiming,Weiming,weiming
cs|Chen|Hubie,Hubie,hubie
physics|Deng|Zhi,Zhi,zhi
cond-mat|Van Waeyenberge|Bartel,Bartel,bartel
cond-mat|Rana|Moumita,Moumita,moumita
hep-ph|Leupold|Stefan,Stefan,stefan
cs|Symvonis|Antonios,Antonios,antonios
astro-ph|Oshima|Yuka,Yuka,yuka
cs|Mol|Lucas,Lucas,lucas
math|Roy|Amit,Amit,amit
astro-ph|Lin|Sicheng,Sicheng,sicheng
cond-mat|Estienne|Benoit,Benoit,benoit
math|Krieger|Holly,Holly,holly
astro-ph|Umemura|Masayuki,Masayuki,masayuki
hep-ph|Szanyi|István,István,istván
math|Li|Xiuxian,Xiuxian,xiuxian
math|Chen|Zili,Zili,zili
cond-mat|Monaco|Domenico,Domenico,domenico
quant-ph|Sucu|Yusuf,Yusuf,yusuf
astro-ph|Kim|Suk,Suk,suk
econ|Stathopoulos|Amanda,Amanda,amanda
quant-ph|Smaldone|Luca,Luca,luca
math|Belabbas|Mohamed-Ali,Mohamed-Ali,mohamed-ali
math|Sha|Wei E. I.,Wei E. I.,wei
gr-qc|Lapi|Andrea,Andrea,andrea
math|Juang|Biing-Hwang Fred,Biing-Hwang Fred,biing-hwang
hep-ex|Gubernari|Nico,Nico,nico
physics|Sun|Shuo,Shuo,shuo
astro-ph|Santander-García|Miguel,Miguel,miguel
astro-ph|Li|Tianjun,Tianjun,tianjun
quant-ph|Clark|Stephen R.,Stephen R.,stephen
cond-mat|Stepanenko|Andrei A.,Andrei A.,andrei
cond-mat|Agustsson|Steinn Ymir,Steinn Ymir,steinn
cond-mat|Brzezicki|Wojciech,Wojciech,wojciech
cond-mat|Udvarhelyi|Péter,Péter,péter
nlin|Tlidi|Mustapha,Mustapha,mustapha
physics|Paulson|Eric S.,Eric S.,eric
astro-ph|Galliano|Frederic,Frederic,frederic
quant-ph|Läuchli|Andreas M.,Andreas M.,andreas
astro-ph|Alecian|Evelyne,Evelyne,evelyne
math|Jha|Prashant K.,Prashant K.,prashant
cs|Reiter|Fabian,Fabian,fabian
math|Wang|Xianbin,Xianbin,xianbin
cond-mat|Yarullin|Dinar T.,Dinar T.,dinar
cs|Foucart|Simon,Simon,simon
econ|Han|Sukjin,Sukjin,sukjin
cs|Tiefenau|Christian,Christian,christian
cs|Brown|Guy J.,Guy J.,guy
stat|Pistone|Giovanni,Giovanni,giovanni
hep-ph|Narayan|Vijay,Vijay,vijay
astro-ph|Umiltà|Caterina,Caterina,caterina
astro-ph|Fesen|Robert A.,Robert A.,robert
astro-ph|Cordiner|Martin A.,Martin A.,martin
cs|Lin|Qiulin,Qiulin,qiulin
cs|Venkatasubramanian|Nalini,Nalini,nalini
quant-ph|Tiedau|Johannes,Johannes,johannes
cond-mat|Zhang|Ding,Ding,ding
cond-mat|Goodge|Berit H.,Berit H.,berit
math|Liu|Fan,Fan,fan
cond-mat|Pellegrino|Francesco M. D.,Francesco M. D.,francesco
cs|Prieto-Araujo|Eduardo,Eduardo,eduardo
cond-mat|Burganov|Bulat,Bulat,bulat
cs|Liu|Ji,Ji,ji
math|Kessar|Radha,Radha,radha
math|Tserunyan|Anush,Anush,anush
eess|Plchot|Oldrich,Oldrich,oldrich
astro-ph|Kawahara|Hajime,Hajime,hajime
astro-ph|Amano|Takanobu,Takanobu,takanobu
cs|Strader|Jared,Jared,jared
math|Loukrezis|Dimitrios,Dimitrios,dimitrios
cs|Zhang|Shao-Liang,Shao-Liang,shao-liang
astro-ph|Pan|Supriya,Supriya,supriya
math|Alazard|Thomas,Thomas,thomas
cond-mat|Boudjemaa|Abdelaali,Abdelaali,abdelaali
hep-ph|Li|Wei,Wei,wei
astro-ph|McKee|Christopher F.,Christopher F.,christopher
physics|Wu|Shiyong,Shiyong,shiyong
stat|Ghosh|Swarnadip,Swarnadip,swarnadip
math|Tarrago|Pierre,Pierre,pierre
astro-ph|Zuo|Pei,Pei,pei
cond-mat|Schmid|Friederike,Friederike,friederike
math|Nandi|Soumen,Soumen,soumen
physics|Zhou|Yu,Yu,yu
cond-mat|Repicky|Jacob J.,Jacob J.,jacob
astro-ph|Spengler|Chelsea,Chelsea,chelsea
hep-th|Novaes|Fábio,Fábio,fábio
physics|Wetton|Brian,Brian,brian
hep-ex|Alonso-Álvarez|Gonzalo,Gonzalo,gonzalo
physics|Bridge|Elizabeth M.,Elizabeth M.,elizabeth
cs|Cairo|Massimo,Massimo,massimo
eess|Wang|Pu,Pu,pu
q-fin|Minondo|Asier,Asier,asier
math|Rahman|Mustazee,Mustazee,mustazee
quant-ph|Wouters|Michiel,Michiel,michiel
cs|Yom-Tov|Elad,Elad,elad
cond-mat|Si|Qimiao,Qimiao,qimiao
gr-qc|Völkel|Sebastian H.,Sebastian H.,sebastian
cs|Yamada|Norihiro,Norihiro,norihiro
math|Demo|Nicola,Nicola,nicola
eess|Lu|Mingyang,Mingyang,mingyang
cs|Berger|Julien,Julien,julien
math|Zworski|Maciej,Maciej,maciej
cs|Clark|William,William,william
quant-ph|Wang|Yongrui,Yongrui,yongrui
physics|Ju|Yonglin,Yonglin,yonglin
astro-ph|Meléndez|Jorge,Jorge,jorge
physics|Hosaka|Kazumoto,Kazumoto,kazumoto
math|Yang|Sen,Sen,sen
math|Voloch|José Felipe,José Felipe,josé
cs|Leng|Supeng,Supeng,supeng
physics|Dattoli|Giuseppe,Giuseppe,giuseppe
cs|Heredia|Juan,Juan,juan
physics|Génois|Mathieu,Mathieu,mathieu
gr-qc|Boschi-Filho|Henrique,Henrique,henrique
eess|Shamsi|Pourya,Pourya,pourya
physics|Winchester|Andrew J.,Andrew J.,andrew
math|Rechenauer|Anton,Anton,anton
astro-ph|Thompson|David,David,david
astro-ph|Cohen|Seth H.,Seth H.,seth
math|Suetin|Sergey P.,Sergey P.,sergey
cond-mat|Dias|Marcelo A.,Marcelo A.,marcelo
math|Paparoditis|Efstathios,Efstathios,efstathios
cs|Nederlof|Jesper,Jesper,jesper
cond-mat|Gonze|Xavier,Xavier,xavier
astro-ph|Mackay|Duncan H.,Duncan H.,duncan
math|Ombrosi|Sheldy,Sheldy,sheldy
hep-th|Joseph|Anosh,Anosh,anosh
quant-ph|Kobrin|Bryce,Bryce,bryce
cond-mat|Klingeler|Rüdiger,Rüdiger,rüdiger
cond-mat|Politi|Claudia,Claudia,claudia
astro-ph|Li|Pengfei,Pengfei,pengfei
math|Ranestad|Kristian,Kristian,kristian
nlin|Villaseñor|David,David,david
cs|Moothedath|Shana,Shana,shana
cs|Duru|Kenneth,Kenneth,kenneth
cond-mat|Nassar|Hussein,Hussein,hussein
cond-mat|Fahimniya|Ali,Ali,ali
cond-mat|Shi|Yu,Yu,yu
cond-mat|Fishman|Randy S.,Randy S.,randy
physics|Yan|Jun,Jun,jun
math|Dospinescu|Gabriel,Gabriel,gabriel
physics|Lähivaara|Timo,Timo,timo
cond-mat|Hofmann|Tommy,Tommy,tommy
cs|Yallop|Jeremy,Jeremy,jeremy
math|Wang|Feng,Feng,feng
astro-ph|Olejak|Aleksandra,Aleksandra,aleksandra
hep-th|Zhang|Bingnan,Bingnan,bingnan
eess|Hanzo|Lajos,Lajos,lajos
cs|Xia|Wenchao,Wenchao,wenchao
cs|Heltai|Luca,Luca,luca
physics|Mussot|Arnaud,Arnaud,arnaud
math|Chiclana|Rafael,Rafael,rafael
astro-ph|Deal|Morgan,Morgan,morgan
physics|Shan|Xiaowen,Xiaowen,xiaowen
math|Jones|Gareth A.,Gareth A.,gareth
hep-th|Ratz|Michael,Michael,michael
math|Brenier|Yann,Yann,yann
math|Connon|Donal F.,Donal F.,donal
cond-mat|Kukucska|Gergő,Gergő,gergő
astro-ph|Ehlert|Kristian,Kristian,kristian
hep-ex|Miller|Gerald A.,Gerald A.,gerald
quant-ph|Sedlmeir|Florian,Florian,florian
astro-ph|Dunne|Delaney A.,Delaney A.,delaney
cond-mat|Ramos|Rafael,Rafael,rafael
cond-mat|Paul|Ganesh C.,Ganesh C.,ganesh
quant-ph|Kéna-Cohen|Stéphane,Stéphane,stéphane
quant-ph|Watanabe|Kenji,Kenji,kenji
math|Paulin|Frédéric,Frédéric,frédéric
cs|Dai|Liyun,Liyun,liyun
physics|Rekola|Heikki,Heikki,heikki
physics|Li|Shengtai,Shengtai,shengtai
cs|Herrmann|Felix J.,Felix J.,felix
cond-mat|Kaxiras|Efthimios,Efthimios,efthimios
quant-ph|Jia|Ding,Ding,ding
cs|Autenrieth|Achim,Achim,achim
physics|Alaudah|Yazeed,Yazeed,yazeed
physics|Genest|Jérôme,Jérôme,jérôme
cond-mat|Rosta|Edina,Edina,edina
astro-ph|Fontes|Christopher J.,Christopher J.,christopher
math|Shi|Jingtao,Jingtao,jingtao
cs|Pavon|Michele,Michele,michele
cond-mat|Lee|Martin,Martin,martin
math|Dawydiak|Stefan,Stefan,stefan
cond-mat|Zhang|Yong,Yong,yong
cs|Roncone|Alessandro,Alessandro,alessandro
cond-mat|Zhang|Delin,Delin,delin
physics|Laussy|Fabrice P.,Fabrice P.,fabrice
astro-ph|Byrne|Ruby,Ruby,ruby
cond-mat|Kono|Shingo,Shingo,shingo
math-ph|Petrov|Leonid,Leonid,leonid
cs|Vu|Quang-Doanh,Quang-Doanh,quang-doanh
hep-ph|Schenk|Sebastian,Sebastian,sebastian
cond-mat|Zheng|Houzhi,Houzhi,houzhi
astro-ph|Pechetti|Renuka,Renuka,renuka
eess|Peter|Michael,Michael,michael
cond-mat|May|Andrew F.,Andrew F.,andrew
math|Gazaki|Evangelia,Evangelia,evangelia
math|Costin|Ovidiu,Ovidiu,ovidiu
gr-qc|Herfray|Yannick,Yannick,yannick
physics|Montangero|Simone,Simone,simone
nucl-th|Sánchez|Mario Sánchez,Mario Sánchez,mario
math|Kuo|Wen-Chi,Wen-Chi,wen-chi
math|Tran|Khang,Khang,khang
math|Schlichtkrull|Henrik,Henrik,henrik
cond-mat|Fang|Daining,Daining,daining
cond-mat|Dai|Xi,Xi,xi
cs|Mascotto|Lorenzo,Lorenzo,lorenzo
astro-ph|Sobeck|Jennifer S.,Jennifer S.,jennifer
math|Joshi|Kirti,Kirti,kirti
physics|Schild|Axel,Axel,axel
physics|Bargigia|Ilaria,Ilaria,ilaria
math|Doolittle|Joseph,Joseph,joseph
astro-ph|Kallman|Timothy,Timothy,timothy
physics|Kowalski|Karol,Karol,karol
hep-ex|Citron|Matthew,Matthew,matthew
math|Muić|Goran,Goran,goran
cs|Yu|Jilai,Jilai,jilai
math|Brough|Tara,Tara,tara
math|Rejzner|Kasia,Kasia,kasia
astro-ph|Poppenhäger|Katja,Katja,katja
cond-mat|Georgii|Robert,Robert,robert
stat|Zhao|Zheng,Zheng,zheng
math|Koiso|Miyuki,Miyuki,miyuki
cs|Mukhopadhyay|Partha,Partha,partha
math|Stevens|Brett,Brett,brett
cs|Zhang|Hao,Hao,hao
cond-mat|Li|Weibin,Weibin,weibin
cond-mat|Zhu|Bing,Bing,bing
astro-ph|Madurowicz|Alexander,Alexander,alexander
math|Batal|Ahmet,Ahmet,ahmet
