hashed_author,first_name,tag
hep-ex|Sorensen|P.,P.,initial
astro-ph|Liimets|T.,T.,initial
nucl-ex|Harrison|H.,H.,initial
hep-ph|Truhlar|T.,T.,initial
nucl-ex|Durand|D.,D.,initial
cond-mat|Casparis|L.,L.,initial
astro-ph|Miller|E. D.,E. D.,initial
gr-qc|Takahashi|R.,R.,initial
cs|Ha|Q. P.,Q. P.,initial
physics|Ji|X.,X.,initial
hep-ph|Buchanan|N.,N.,initial
hep-ph|Polat|G.,G.,initial
astro-ph|Jansen|R.,R.,initial
astro-ph|Cordero|J.,J.,initial
astro-ph|Bacmann|A.,A.,initial
hep-ex|Karlen|D.,D.,initial
nucl-ex|Bai|M.,M.,initial
physics|Madhukuttan|M.,M.,initial
nucl-ex|Smith|K. L.,K. L.,initial
physics|Moriconi|L.,L.,initial
hep-th|Graça|J. P. Morais,J. P. Morais,initial
astro-ph|Rodriguez-Gomez|V.,V.,initial
hep-ph|Graugés|E.,E.,initial
hep-ex|Gerick|D.,D.,initial
hep-ex|Wickremasinghe|D. A.,D. A.,initial
cond-mat|Ukleev|V.,V.,initial
physics|Islam|M. K.,M. K.,initial
cond-mat|Zhao|L.,L.,initial
q-fin|del Rio-Chanona|R. Maria,R. Maria,initial
physics|Zhang|R.,R.,initial
nucl-ex|Telle|H. H.,H. H.,initial
astro-ph|Mualem|L.,L.,initial
cond-mat|Pieczarka|M.,M.,initial
cond-mat|Kane|C. L.,C. L.,initial
cs|Fatima-tuz-Zahra|,,na
physics|DeMuth|D. M.,D. M.,initial
hep-ph|Kuhr|T.,T.,initial
astro-ph|Imam|S.,S.,initial
astro-ph|Jadhav|S. P.,S. P.,initial
astro-ph|Wissel|L.,L.,initial
cond-mat|Killian|T. C.,T. C.,initial
astro-ph|Guilloteau|S.,S.,initial
hep-ex|Cukierman|A.,A.,initial
astro-ph|Gesualdi|F.,F.,initial
cond-mat|Weides|M.,M.,initial
astro-ph|Lopez-Santiago|J.,J.,initial
nucl-ex|Maev|O.,O.,initial
physics|Ricci|P.,P.,initial
physics|Hannasch|A.,A.,initial
astro-ph|Ripepi|V.,V.,initial
hep-ex|Kouchner|A.,A.,initial
astro-ph|Pittermann|M.,M.,initial
hep-ex|McCracken|M.,M.,initial
astro-ph|Tohuvavohu|A.,A.,initial
hep-ex|Bonivento|W.,W.,initial
math|Pavliotis|G. A.,G. A.,initial
eess|Lefranc|G.,G.,initial
hep-ex|Uzunyan|S.,S.,initial
nucl-th|Megias|E.,E.,initial
cond-mat|Mendoza-Arenas|J. J.,J. J.,initial
gr-qc|Salemi|F.,F.,initial
astro-ph|Konacki|M.,M.,initial
astro-ph|Wang|M. -Z.,M. -Z.,initial
cond-mat|Lou|X.,X.,initial
cond-mat|Tsiok|E. N.,E. N.,initial
nucl-th|Dedovich|T. G.,T. G.,initial
hep-ex|Yamaguchi|Y.,Y.,initial
astro-ph|Sathyaprakash|B. S.,B. S.,initial
astro-ph|Kasami|S.,S.,initial
hep-ph|Golob|B.,B.,initial
physics|Ruggeri|A. C.,A. C.,initial
astro-ph|Frey|R.,R.,initial
hep-ex|van Haren|H.,H.,initial
hep-ex|Lou|T.,T.,initial
physics|Kolbinger|B.,B.,initial
physics|Hidding|B.,B.,initial
hep-ex|Lee|I. S.,I. S.,initial
astro-ph|Tye|S. -H. Henry,S. -H. Henry,initial
hep-ex|Aalbers|J.,J.,initial
physics|Cheinet|P.,P.,initial
cond-mat|Naghiloo|M.,M.,initial
physics|Noah|E.,E.,initial
nucl-ex|Mitsuka|G.,G.,initial
astro-ph|Kaune|B.,B.,initial
nucl-ex|Wang|G. -J.,G. -J.,initial
hep-ex|Stefanis|N. G.,N. G.,initial
gr-qc|Menendez-Vazquez|A.,A.,initial
hep-ph|Chang|M. -C.,M. -C.,initial
astro-ph|Golkhou|V. Zach,V. Zach,initial
astro-ph|Arcones|A.,A.,initial
quant-ph|Awschalom|D. D.,D. D.,initial
hep-ph|Dubey|S.,S.,initial
hep-ex|Corbett|J.,J.,initial
physics|Rathmann|F.,F.,initial
nucl-th|Fassi|L. El,L. El,initial
cond-mat|Isobe|M.,M.,initial
astro-ph|Aparicio|A.,A.,initial
physics|Hüther|M.,M.,initial
hep-ex|Akimoto|R.,R.,initial
hep-ex|Ritzert|M.,M.,initial
astro-ph|Israel|G. L.,G. L.,initial
astro-ph|Pizzone|R. G.,R. G.,initial
hep-ex|Lutsenko|E.,E.,initial
nucl-ex|Chen|Q. B.,Q. B.,initial
physics|Menn|W.,W.,initial
quant-ph|Yakshina|E. A.,E. A.,initial
nucl-ex|Ajimura|S.,S.,initial
nucl-ex|Stefan|I.,I.,initial
astro-ph|Lee|C. H.,C. H.,initial
astro-ph|Diaz|J. Casanueva,J. Casanueva,initial
nucl-ex|Inzhechik|L. V.,L. V.,initial
nucl-th|Vitiuk|O. V.,O. V.,initial
hep-ex|Miyachi|Y.,Y.,initial
hep-ex|Penning|B.,B.,initial
astro-ph|Miramonti|L.,L.,initial
nucl-ex|Gasparic|I.,I.,initial
physics|Navarro-Urrios|D.,D.,initial
physics|Massinger|T. J.,T. J.,initial
nucl-ex|Korichi|A.,A.,initial
gr-qc|Bhandari|A. V.,A. V.,initial
cond-mat|Frolov|S. M.,S. M.,initial
nucl-ex|Cap|J. G. Ball,J. G. Ball,initial
nucl-ex|Gillespie|S.,S.,initial
nucl-ex|Shabestari|M.,M.,initial
physics|Albert|J. B.,J. B.,initial
hep-ex|Nakayoshi|K.,K.,initial
astro-ph|Berlanas|S. R.,S. R.,initial
physics|Kim|J.,J.,initial
physics|de Wit|T. Dudok,T. Dudok,initial
astro-ph|Spiniello|C.,C.,initial
hep-ex|Mattson|M. E.,M. E.,initial
astro-ph|Gattacceca|J.,J.,initial
nucl-ex|Pais|D.,D.,initial
hep-ex|Zhang|H. G.,H. G.,initial
astro-ph|Dell'Oro|S.,S.,initial
nucl-ex|Lang|M.,M.,initial
hep-ex|Mandurrino|M.,M.,initial
physics|Tagoshi|H.,H.,initial
physics|Shikha|R. K.,R. K.,initial
hep-ex|Brown|D. N.,D. N.,initial
nucl-ex|Ackermann|D.,D.,initial
nucl-ex|Mahn|K.,K.,initial
hep-ex|Adhikari|P.,P.,initial
physics|Saakyan|R.,R.,initial
astro-ph|Neumayer|N.,N.,initial
hep-ph|Chang|J. F.,J. F.,initial
astro-ph|Ribeiro|T.,T.,initial
astro-ph|Gupta|I. M.,I. M.,initial
cond-mat|Wolf|T.,T.,initial
physics|Trinter|F.,F.,initial
hep-ex|Uzikov|Yu.,Yu.,initial
hep-ex|Schoenning|K.,K.,initial
nucl-ex|Franzoso|E.,E.,initial
physics|Heinzel|G.,G.,initial
astro-ph|Kislat|F.,F.,initial
hep-lat|Ding|H. -T.,H. -T.,initial
astro-ph|Jiang|J.,J.,initial
physics|Andrebe|Y.,Y.,initial
cond-mat|Di Ventra|M.,M.,initial
hep-ex|Artuso|M.,M.,initial
cond-mat|Yang|X. M.,X. M.,initial
cond-mat|Saghafi|Z.,Z.,initial
hep-ph|Bellee|V.,V.,initial
astro-ph|Bandura|K. M.,K. M.,initial
astro-ph|Lin|W. L.,W. L.,initial
cond-mat|Berger|H.,H.,initial
cond-mat|Dréau|A.,A.,initial
astro-ph|Montagnier|G.,G.,initial
cond-mat|Panasci|S. E.,S. E.,initial
astro-ph|Chang|J. F.,J. F.,initial
nucl-ex|Nelson|S.,S.,initial
astro-ph|Sanchis-Gual|N.,N.,initial
nucl-ex|Gleason|C.,C.,initial
physics|McFadden|N.,N.,initial
astro-ph|Vuillaume|T.,T.,initial
hep-ex|Tam|B.,B.,initial
astro-ph|Huxford|R.,R.,initial
gr-qc|van Beuzekom|M.,M.,initial
hep-ex|Kalekin|O.,O.,initial
hep-ph|Cowen|D. F.,D. F.,initial
hep-ex|Yusa|Y.,Y.,initial
astro-ph|Ansoldi|S.,S.,initial
physics|Nauta|L.,L.,initial
astro-ph|Kubo|M.,M.,initial
cond-mat|Cubukcu|M.,M.,initial
cond-mat|Selbach|S. M.,S. M.,initial
nucl-ex|Perdrisat|C.,C.,initial
math|Wereszczynski|A.,A.,initial
physics|Parra|F. I.,F. I.,initial
hep-ex|Bhuyan|B.,B.,initial
physics|Papalino|G.,G.,initial
hep-ex|Thomson|E.,E.,initial
astro-ph|Briggs|M. S.,M. S.,initial
astro-ph|Martinez|P.,P.,initial
physics|Santucci|G.,G.,initial
physics|Cree|W.,W.,initial
astro-ph|Coelho|J.,J.,initial
hep-ex|Pakhtusova|E. V.,E. V.,initial
physics|Dietrich|S.,S.,initial
cond-mat|Chatterji|T.,T.,initial
astro-ph|Farihi|J.,J.,initial
cond-mat|Dashwood|C. D.,C. D.,initial
physics|Kim|Y. C.,Y. C.,initial
hep-ph|Moriggi|L. S.,L. S.,initial
astro-ph|Necker|J.,J.,initial
astro-ph|Malenta|M.,M.,initial
hep-ph|Kaptari|L. P.,L. P.,initial
astro-ph|Montegriffo|P.,P.,initial
hep-ph|Klaver|S.,S.,initial
astro-ph|Reid|W.,W.,initial
hep-ex|Efremenko|Y. V.,Y. V.,initial
math|Stoilov|N.,N.,initial
quant-ph|Morello|A.,A.,initial
astro-ph|Simón-Díaz|S.,S.,initial
hep-ph|Yuan|C. -P.,C. -P.,initial
astro-ph|Champion|E.,E.,initial
hep-ex|King|B.,B.,initial
physics|Empl|A.,A.,initial
nucl-ex|Zana|L. A.,L. A.,initial
astro-ph|Vitale|P. F. Gómez,P. F. Gómez,initial
astro-ph|Moya|A.,A.,initial
physics|Kang|D.,D.,initial
nucl-th|Zhang|J.,J.,initial
cond-mat|Rubi|K.,K.,initial
hep-ph|De Bonis|I.,I.,initial
astro-ph|Nguyen|M. L.,M. L.,initial
astro-ph|Korga|G.,G.,initial
math|Kopotun|K. A.,K. A.,initial
astro-ph|Miller|E. H.,E. H.,initial
astro-ph|Beltran|M. T.,M. T.,initial
hep-ex|Rumberger|B. T.,B. T.,initial
hep-ex|Scorza|S.,S.,initial
astro-ph|Podgrudkov|D. A.,D. A.,initial
gr-qc|Andrzejewski|K.,K.,initial
physics|Mott|J.,J.,initial
physics|Zhang|Z. Y.,Z. Y.,initial
astro-ph|Taylor|A. R.,A. R.,initial
astro-ph|Rousset|G.,G.,initial
astro-ph|Kuromiya|Y.,Y.,initial
nucl-ex|Inaba|M.,M.,initial
hep-th|Oikonomou|V. K.,V. K.,initial
cond-mat|Milošević|M. V.,M. V.,initial
hep-ph|Vassiliev|I.,I.,initial
astro-ph|Chiu|I.,I.,initial
cond-mat|Freeland|J. W.,J. W.,initial
astro-ph|Singh|S.,S.,initial
astro-ph|Kampert|K. H.,K. H.,initial
hep-ex|Chiozzi|S.,S.,initial
astro-ph|Su|Y.,Y.,initial
hep-ph|Li|J.,J.,initial
hep-ex|Aihara|H.,H.,initial
astro-ph|Nie|J. Y.,J. Y.,initial
gr-qc|Tsubono|K.,K.,initial
astro-ph|Galand|M.,M.,initial
astro-ph|Grandi|P.,P.,initial
astro-ph|Coward|D.,D.,initial
hep-th|Basilakos|S.,S.,initial
nucl-ex|Meisel|Z.,Z.,initial
gr-qc|Molina|I.,I.,initial
hep-ex|Millard|E.,E.,initial
hep-ph|Bass|S. A.,S. A.,initial
hep-ph|Brown|B. C.,B. C.,initial
nucl-ex|Weisshaar|D.,D.,initial
astro-ph|Garcia-Gutierrez|A.,A.,initial
gr-qc|Yang|F. W.,F. W.,initial
physics|Kowalski|P.,P.,initial
astro-ph|Schlitzer|B.,B.,initial
astro-ph|Vidal-Madjar|A.,A.,initial
astro-ph|Childress|M.,M.,initial
physics|Wang|G.,G.,initial
cond-mat|Hüttel|A. K.,A. K.,initial
physics|Evans|T.,T.,initial
hep-ex|Shi|X.,X.,initial
physics|Tartaglia|R.,R.,initial
physics|Reiche|J.,J.,initial
cond-mat|Gippius|A. A.,A. A.,initial
physics|Case|A. W.,A. W.,initial
physics|Machado|P.,P.,initial
astro-ph|Carbognani|A.,A.,initial
astro-ph|Anchordoqui|L. A.,L. A.,initial
gr-qc|Buonanno|A.,A.,initial
astro-ph|Fatemighomi|N.,N.,initial
cond-mat|Gong|C. S.,C. S.,initial
hep-ex|Chen|D. Y.,D. Y.,initial
hep-lat|Lombardo|M. P.,M. P.,initial
astro-ph|Gary|B. L.,B. L.,initial
hep-ex|Gschwender|M.,M.,initial
astro-ph|Valenzuela|O.,O.,initial
math|Moyo|S.,S.,initial
nucl-ex|Bellotti|E.,E.,initial
cond-mat|Nechaev|I. A.,I. A.,initial
physics|Kamdin|K.,K.,initial
hep-ex|Sanguineti|M.,M.,initial
astro-ph|Welker|C.,C.,initial
astro-ph|Mckinven|R.,R.,initial
nucl-ex|Benlloch-Rodríguez|J. M.,J. M.,initial
astro-ph|Bird|A. J.,A. J.,initial
hep-ph|Ricciardone|A.,A.,initial
hep-ph|Novy|J.,J.,initial
hep-ex|Hils|C.,C.,initial
hep-ex|Guskov|A.,A.,initial
astro-ph|Kowalski|M.,M.,initial
hep-ex|Ogilvy|S.,S.,initial
physics|Huang|Z.,Z.,initial
hep-ex|Beltran|B.,B.,initial
physics|Goeldi|D.,D.,initial
hep-ex|Cole|A.,A.,initial
hep-ex|Febbraro|M.,M.,initial
nucl-ex|Segarra|E. P.,E. P.,initial
nucl-ex|Durand|M. R.,M. R.,initial
physics|Krebs|M.,M.,initial
astro-ph|Patel|S.,S.,initial
nucl-ex|Celi|E.,E.,initial
physics|Yu|D.,D.,initial
nucl-ex|Li|L.,L.,initial
nucl-ex|Lukashenko|V.,V.,initial
astro-ph|Mitchell|D. A.,D. A.,initial
cond-mat|Riekki|T. S.,T. S.,initial
astro-ph|Sablone|D.,D.,initial
cond-mat|Van Hoesen|D. C.,D. C.,initial
astro-ph|Domínguez|A.,A.,initial
hep-th|Moschella|U.,U.,initial
gr-qc|Paul|B. C.,B. C.,initial
quant-ph|Teufel|J. D.,J. D.,initial
hep-ph|Rakotondravohitra|L.,L.,initial
physics|Malandraki|O.,O.,initial
astro-ph|Sana|H.,H.,initial
physics|de La Taille|C.,C.,initial
nucl-ex|King|P. M.,P. M.,initial
quant-ph|Matzkin|A.,A.,initial
nucl-th|Vigezzi|E.,E.,initial
physics|Chang|Y. -Y.,Y. -Y.,initial
astro-ph|Scherf|M.,M.,initial
astro-ph|Marcowith|A.,A.,initial
physics|Kargaran|A.,A.,initial
cond-mat|Terzic|J.,J.,initial
astro-ph|Wu|Y.,Y.,initial
hep-ex|Ross-Lonergan|M.,M.,initial
nucl-ex|Bellee|V.,V.,initial
cond-mat|Gorceix|O.,O.,initial
hep-ex|Heppelmann|S.,S.,initial
cond-mat|Petersson|K. D.,K. D.,initial
hep-ex|Gomez|J.,J.,initial
astro-ph|Moriarty|P.,P.,initial
hep-ph|Mahmoudi|F.,F.,initial
nucl-ex|Foote|J.,J.,initial
hep-ex|Pirronello|V.,V.,initial
gr-qc|Cunha|M. S.,M. S.,initial
astro-ph|Franceschet|C.,C.,initial
hep-ex|Lami|S.,S.,initial
hep-ex|Wicklund|A. B.,A. B.,initial
physics|Manivannan|K.,K.,initial
quant-ph|Hanson|R.,R.,initial
hep-ex|Atanassov|I.,I.,initial
astro-ph|Baxter|A.,A.,initial
math|Werner|A. H.,A. H.,initial
astro-ph|Ricci|R.,R.,initial
physics|Xiong|S. L.,S. L.,initial
hep-ex|Lysak|R.,R.,initial
nucl-ex|Protopopescu|D.,D.,initial
nucl-ex|Neubert|S.,S.,initial
nucl-th|Piot|J.,J.,initial
nucl-ex|Bender|P. C.,P. C.,initial
hep-ph|Kim|K.,K.,initial
astro-ph|Das|M.,M.,initial
nucl-ex|Seweryniak|D.,D.,initial
hep-ex|Tobin|M.,M.,initial
hep-ex|Miyasaka|M.,M.,initial
nucl-th|Corsi|A.,A.,initial
astro-ph|Pocar|A.,A.,initial
hep-ex|Nožka|L.,L.,initial
physics|Park|H.,H.,initial
astro-ph|Franco|M.,M.,initial
hep-ex|Eyrich|W.,W.,initial
hep-ex|Yang|Z.,Z.,initial
hep-ph|Kramer|G.,G.,initial
hep-ex|Mong|B.,B.,initial
hep-ph|Wang|Q.,Q.,initial
hep-ex|Guenette|R.,R.,initial
hep-ph|Khoukaz|A.,A.,initial
hep-ph|Joosten|R.,R.,initial
astro-ph|Méndez-Delgado|J. E.,J. E.,initial
hep-ex|Nones|C.,C.,initial
nucl-ex|Charity|R. J.,R. J.,initial
astro-ph|Burgdorf|M. J.,M. J.,initial
astro-ph|Capasso|R.,R.,initial
cond-mat|Modic|K. A.,K. A.,initial
hep-ph|Singha|S.,S.,initial
nucl-ex|Atetalla|F. G.,F. G.,initial
hep-ex|Elagin|A.,A.,initial
physics|Zhou|C. T.,C. T.,initial
hep-ex|Crivellin|A.,A.,initial
astro-ph|D'Urso|D.,D.,initial
hep-ex|Choi|I. J.,I. J.,initial
nucl-ex|Lopes|M. I.,M. I.,initial
astro-ph|Kaplan|J.,J.,initial
hep-ex|Rump|M.,M.,initial
physics|Mikhailenko|V. S.,V. S.,initial
astro-ph|Hobbs|G. B.,G. B.,initial
astro-ph|Loison|J. C.,J. C.,initial
astro-ph|Filippenko|A. V.,A. V.,initial
physics|Meziani|Z. -E.,Z. -E.,initial
astro-ph|Del Favero|V.,V.,initial
hep-ex|Abdallah|M. S.,M. S.,initial
hep-ex|Kormos|L. L.,L. L.,initial
physics|Hogan|M.,M.,initial
astro-ph|Bylund|T.,T.,initial
cond-mat|Bao|J. -K.,J. -K.,initial
physics|Wuensch|W.,W.,initial
physics|Liu|M.,M.,initial
astro-ph|Kehagias|A.,A.,initial
physics|Leclercq|S.,S.,initial
astro-ph|Iyer|V.,V.,initial
astro-ph|Talbot|C.,C.,initial
astro-ph|Miville-Deschênes|M. -A.,M. -A.,initial
hep-ex|Serra|N.,N.,initial
hep-ex|Wehle|S.,S.,initial
hep-ex|Shamma|M.,M.,initial
astro-ph|Martin|J.,J.,initial
hep-ex|Li|L. J,L. J,initial
gr-qc|Lartaux-Vollard|A.,A.,initial
physics|Chiavassa|A.,A.,initial
physics|Roberts|B. M.,B. M.,initial
astro-ph|Allison|P.,P.,initial
cs|Hu|X. Sharon,X. Sharon,initial
hep-ph|Efremov|A. V.,A. V.,initial
hep-ph|Dziewiecki|M.,M.,initial
hep-th|Odintsov|S. D.,S. D.,initial
astro-ph|Mazzucchelli|C.,C.,initial
hep-ex|Pimenta|M.,M.,initial
hep-ex|Hara|T.,T.,initial
astro-ph|Carmona|J. M.,J. M.,initial
nucl-ex|Malygina|H.,H.,initial
astro-ph|Stecklum|B.,B.,initial
physics|Dronov|V. A.,V. A.,initial
gr-qc|Lantz|B.,B.,initial
cond-mat|Hassan|Md. Kamrul,Md. Kamrul,initial
astro-ph|Crosta|M.,M.,initial
physics|Ueda|K.,K.,initial
astro-ph|Fragile|P. Chris,P. Chris,initial
cond-mat|Sim|H. -S.,H. -S.,initial
astro-ph|Renzini|A.,A.,initial
hep-ex|Evans|T.,T.,initial
nucl-ex|Choudhury|R. K.,R. K.,initial
hep-th|Duff|M. J.,M. J.,initial
astro-ph|Gillis|B.,B.,initial
physics|Serebrov|A. P.,A. P.,initial
astro-ph|Donahue|L.,L.,initial
physics|Gent|S.,S.,initial
physics|Ryabov|V.,V.,initial
hep-ex|Spanu|M.,M.,initial
nlin|Lupu|Y.,Y.,initial
astro-ph|Taani|M.,M.,initial
physics|Berns|H.,H.,initial
hep-ph|Pivovarov|A. A.,A. A.,initial
astro-ph|Rottgering|H. J. A.,H. J. A.,initial
cond-mat|Tamegai|T.,T.,initial
hep-th|Vazquez|J. Alberto,J. Alberto,initial
gr-qc|Bae|Y.,Y.,initial
cond-mat|Ryan|P. J.,P. J.,initial
physics|Merlet|S.,S.,initial
astro-ph|Arkhipova|V. P.,V. P.,initial
hep-ph|Uzhinsky|V.,V.,initial
physics|Zimmermann|S.,S.,initial
astro-ph|Hornhuber|C.,C.,initial
astro-ph|Feng|S. H.,S. H.,initial
astro-ph|Kohno|K.,K.,initial
astro-ph|Howitt|G.,G.,initial
hep-ex|Beck|A.,A.,initial
physics|Avva|J. S.,J. S.,initial
nucl-ex|Cargnelli|M.,M.,initial
hep-ex|Reynolds|D.,D.,initial
hep-ph|Westfall|G. D.,G. D.,initial
nucl-ex|Gascon|J.,J.,initial
nucl-th|Bugaev|K. A.,K. A.,initial
math|Leung|V. C. M.,V. C. M.,initial
physics|Navon|I. M.,I. M.,initial
astro-ph|Schulte|J.,J.,initial
cond-mat|Mills|A. K.,A. K.,initial
hep-ex|Rademacker|J.,J.,initial
astro-ph|Dawson|W. A.,W. A.,initial
hep-ph|Lessa|A.,A.,initial
hep-ex|Hicks|K.,K.,initial
hep-ph|Podesta-Lerma|P. L. M.,P. L. M.,initial
astro-ph|Karjalainen|M.,M.,initial
nucl-th|Itaco|N.,N.,initial
nucl-ex|Suhonen|J.,J.,initial
gr-qc|Piacentini|F.,F.,initial
quant-ph|Hagino|K.,K.,initial
astro-ph|Alici|A.,A.,initial
astro-ph|Brout|D.,D.,initial
hep-ph|Solomko|T. D.,T. D.,initial
hep-ex|Kanda|S.,S.,initial
astro-ph|Ueno|S.,S.,initial
astro-ph|Simon|M.,M.,initial
hep-ph|Bansal|S.,S.,initial
physics|Fabiano|E.,E.,initial
astro-ph|Mercer|R. A.,R. A.,initial
astro-ph|Bursa|M.,M.,initial
astro-ph|Toscano|S.,S.,initial
hep-ph|Masouminia|M. R.,M. R.,initial
hep-lat|Aarts|G.,G.,initial
hep-th|Capri|M. A. L.,M. A. L.,initial
astro-ph|Mukherjee|D.,D.,initial
nucl-ex|Issah|M.,M.,initial
physics|Choi|W.,W.,initial
astro-ph|Mueller|Th. A.,Th. A.,initial
hep-ex|Unverzagt|D. J.,D. J.,initial
hep-ex|Osborn|J. D.,J. D.,initial
astro-ph|Zhang|Z. H.,Z. H.,initial
astro-ph|Reardon|D. J.,D. J.,initial
hep-ex|Kravchenko|P.,P.,initial
hep-ex|Slezák|M.,M.,initial
gr-qc|Inayoshi|K.,K.,initial
physics|Osteria|G.,G.,initial
hep-ex|Goldschmidt|A.,A.,initial
nucl-ex|Günther|M.,M.,initial
astro-ph|Oya|I.,I.,initial
hep-ex|Bennett|D. W.,D. W.,initial
physics|Hemmick|T. K.,T. K.,initial
cond-mat|Shayegan|M.,M.,initial
physics|Wu|X.,X.,initial
astro-ph|Hansteen|V.,V.,initial
hep-ph|Gracey|J. A.,J. A.,initial
astro-ph|Biscans|S.,S.,initial
hep-ex|Stolarski|M.,M.,initial
cond-mat|Reis|R. D. dos,R. D. dos,initial
astro-ph|Milotti|E.,E.,initial
hep-ph|Vignoli|C.,C.,initial
nucl-ex|Benali|M.,M.,initial
physics|Saab|T.,T.,initial
quant-ph|Felicetti|S.,S.,initial
astro-ph|Pudritz|R.,R.,initial
hep-ph|Fischbach|E.,E.,initial
hep-ex|Barlow|R. J.,R. J.,initial
physics|Lang|K.,K.,initial
quant-ph|Pappas|D. P.,D. P.,initial
nucl-ex|Sweigart|D. A.,D. A.,initial
astro-ph|Feng|C. F.,C. F.,initial
gr-qc|Tringali|M. C.,M. C.,initial
astro-ph|Jongen|M.,M.,initial
hep-ex|Simo|I. Ruiz,I. Ruiz,initial
physics|Faccio|D.,D.,initial
nucl-ex|Fairbank|W.,W.,initial
hep-ex|Artamonov|A.,A.,initial
astro-ph|Rosenthal|M. M.,M. M.,initial
physics|Sofka|C.,C.,initial
hep-ex|Qi|K.,K.,initial
nlin|Menezes|J.,J.,initial
nucl-ex|Agramunt|J.,J.,initial
hep-ph|Tsaregorodtsev|A.,A.,initial
gr-qc|Wieprecht|E.,E.,initial
hep-ex|Kang|X. S.,X. S.,initial
astro-ph|Cardone|V. F.,V. F.,initial
astro-ph|Font|J. A.,J. A.,initial
hep-ex|Kravitz|S.,S.,initial
nucl-ex|Müller|K.,K.,initial
quant-ph|Baboux|F.,F.,initial
hep-ex|Gabriel|E.,E.,initial
astro-ph|Hall|C.,C.,initial
hep-ph|Yoshida|S.,S.,initial
astro-ph|Iyer|B. R.,B. R.,initial
cond-mat|Eaves|L.,L.,initial
cs|Suh|H. J. Terry,H. J. Terry,initial
nucl-th|Zhao|Z. W.,Z. W.,initial
astro-ph|Vannerom|D.,D.,initial
physics|Ricketts|C. M.,C. M.,initial
quant-ph|Landragin|A.,A.,initial
nucl-ex|Page|S. A.,S. A.,initial
hep-ph|Panta|A.,A.,initial
astro-ph|Capel|F.,F.,initial
hep-ex|Koch|H.,H.,initial
hep-ex|Gallego-Ros|A.,A.,initial
cond-mat|Volovik|G. E.,G. E.,initial
hep-ex|Williams|K. M.,K. M.,initial
hep-ph|Martin|A.,A.,initial
physics|Leach|K. G.,K. G.,initial
hep-ph|Stock|J.,J.,initial
physics|Klein|J.,J.,initial
nucl-ex|Biassoni|M.,M.,initial
nucl-ex|Bossio|E.,E.,initial
nucl-ex|Henriques|C. A. O.,C. A. O.,initial
hep-ex|Gorchakov|O.,O.,initial
hep-ph|Petti|R.,R.,initial
astro-ph|Yamada|M.,M.,initial
hep-th|Grassi|P. A.,P. A.,initial
astro-ph|Prugniel|P.,P.,initial
cond-mat|Zhou|X. J.,X. J.,initial
physics|Samigullin|E.,E.,initial
cond-mat|Zinner|N. T.,N. T.,initial
cond-mat|De Sousa|J. M.,J. M.,initial
hep-ex|Smirnov|A.,A.,initial
physics|Antonelli|M.,M.,initial
astro-ph|Miyo|K.,K.,initial
astro-ph|Marinello|M.,M.,initial
hep-ph|Brianne|E.,E.,initial
nucl-ex|Cazon|B. R. Gruberg,B. R. Gruberg,initial
math|Quigley|J. D.,J. D.,initial
physics|Watson|J. R.,J. R.,initial
nucl-ex|Chernov|A.,A.,initial
cond-mat|Dudarev|S. L.,S. L.,initial
astro-ph|Sanders|J. R.,J. R.,initial
nucl-ex|Jones|K. L.,K. L.,initial
physics|de Wit|M.,M.,initial
math|Romeo|P. G.,P. G.,initial
gr-qc|von Wrangel|J. S. A.,J. S. A.,initial
nucl-ex|Kudryavtsev|V.,V.,initial
astro-ph|Mitra|D.,D.,initial
cond-mat|Murai|N.,N.,initial
astro-ph|Taiuti|M.,M.,initial
hep-ex|Milov|A.,A.,initial
astro-ph|Pinfold|J. L.,J. L.,initial
physics|Zhang|W.,W.,initial
physics|Blyth|D.,D.,initial
nucl-ex|Billard|J.,J.,initial
hep-ex|Antequera|J. Berenguer,J. Berenguer,initial
hep-ph|Gualda|C. Lagunas,C. Lagunas,initial
astro-ph|Plastino|W.,W.,initial
physics|Brient|J-C.,J-C.,initial
physics|Oka|N.,N.,initial
hep-ex|Patel|L.,L.,initial
physics|Schnee|R. W.,R. W.,initial
hep-ph|Kim|C. H.,C. H.,initial
astro-ph|Bigongiari|C.,C.,initial
nucl-th|Lim|Y.,Y.,initial
physics|Ziegler|T.,T.,initial
hep-ex|Roy|D.,D.,initial
gr-qc|Vorvick|C.,C.,initial
physics|Dokania|N.,N.,initial
hep-ex|Jessop|C. P.,C. P.,initial
hep-ex|Alsum|S. K.,S. K.,initial
physics|Velázquez|M.,M.,initial
astro-ph|Priestley|F. D.,F. D.,initial
physics|Martin|A.,A.,initial
astro-ph|Lagrange|A-M.,A-M.,initial
hep-ex|Gagliardi|C. A.,C. A.,initial
astro-ph|Ullom|J.,J.,initial
astro-ph|Ponder|K. A.,K. A.,initial
physics|Zvezdin|A. K.,A. K.,initial
astro-ph|Camacho|J. R. Angeles,J. R. Angeles,initial
hep-ex|Warburton|A.,A.,initial
quant-ph|Sagnes|I.,I.,initial
hep-ph|Tamponi|U.,U.,initial
hep-ph|Marino|P.,P.,initial
hep-ex|Iwashita|Y.,Y.,initial
hep-ex|Fields|L.,L.,initial
physics|Asthagiri|D.,D.,initial
cond-mat|Ma|Y.,Y.,initial
math-ph|Prokofev|V.,V.,initial
