hashed_author,first_name,name_key,gender,probability,count,gender_final
cs|Schiffer|Maximilian,Maximilian,maximilian,male,1.0,35658.0,male
cs|Hauser|Kris,Kris,kris,male,0.65,56241.0,male
math|Durastanti|Riccardo,Riccardo,riccardo,male,1.0,182009.0,male
cond-mat|Wang|Shu-Ze,Shu-Ze,shu-ze,,0.0,0.0,unknown
astro-ph|Kahn|Yonatan,Yonatan,yonatan,male,0.99,14258.0,male
physics|Iliescu|Traian,Traian,traian,male,0.98,1736.0,male
astro-ph|Rieke|George H.,George H.,george,male,0.99,673257.0,male
quant-ph|De Bernardis|Daniele,Daniele,daniele,male,0.91,230584.0,male
astro-ph|Sych|Robert,Robert,robert,male,1.0,1568940.0,male
math|Thomsen|Klaus,Klaus,klaus,male,0.99,101235.0,male
cs|Laurenti|Luca,Luca,luca,male,0.97,444096.0,male
math|Nagaoka|Takahiro,Takahiro,takahiro,male,1.0,6534.0,male
astro-ph|Schneider|Donald,Donald,donald,male,1.0,193227.0,male
astro-ph|Durrive|Jean-Baptiste,Jean-Baptiste,jean-baptiste,male,1.0,23338.0,male
math|Vallès|Jean,Jean,jean,female,0.62,802489.0,female
cs|Wang|Jianmin,Jianmin,jianmin,male,0.82,175.0,male
cond-mat|Ma|Chuanxu,Chuanxu,chuanxu,male,0.71,5.0,male
math|Bell|Jason,Jason,jason,male,1.0,786470.0,male
cs|Mikkelsen|Carl Christian Kjelgaard,Carl Christian Kjelgaard,carl,male,1.0,211224.0,male
math|Cohen|Alejandro,Alejandro,alejandro,male,1.0,686274.0,male
cs|Nedić|Angelia,Angelia,angelia,female,1.0,21253.0,female
physics|de Divitiis|Nicola,Nicola,nicola,male,0.81,215644.0,male
astro-ph|Freire|Paulo C. C.,Paulo C. C.,paulo,male,1.0,465667.0,male
hep-th|Nawata|Satoshi,Satoshi,satoshi,male,1.0,9322.0,male
cond-mat|Teicher|Samuel M. L.,Samuel M. L.,samuel,male,0.99,603672.0,male
cs|Gleiss|Bernhard,Bernhard,bernhard,male,1.0,39305.0,male
math-ph|Choi|Kyudong,Kyudong,kyudong,male,0.94,14.0,male
physics|Kuprov|Ilya,Ilya,ilya,male,0.97,20016.0,male
astro-ph|Robnett|James,James,james,male,1.0,1459299.0,male
gr-qc|Lopes|Ilidio,Ilidio,ilidio,male,0.99,1751.0,male
cond-mat|Hong|Zijian,Zijian,zijian,male,0.95,218.0,male
physics|Yu|Yue,Yue,yue,female,0.67,4790.0,female
physics|Sundar|Hari,Hari,hari,male,0.98,85322.0,male
cond-mat|Yuan|Wei,Wei,wei,male,0.69,20650.0,male
math|Song|Lingyang,Lingyang,lingyang,male,0.62,11.0,male
astro-ph|Brazier|Adam,Adam,adam,male,0.98,837770.0,male
physics|Cadore|Alisson R.,Alisson R.,alisson,female,0.79,32723.0,female
math|Kötzing|Timo,Timo,timo,male,0.99,64499.0,male
math|Dolinsky|Yan,Yan,yan,male,0.58,38993.0,male
hep-th|March-Russell|John,John,john,male,1.0,2693029.0,male
astro-ph|Carrasco|Nathalie,Nathalie,nathalie,female,0.99,373101.0,female
cs|Blondin|Michael,Michael,michael,male,1.0,2538090.0,male
cond-mat|Köhler|Thomas,Thomas,thomas,male,1.0,1246668.0,male
math|Liu|Kefeng,Kefeng,kefeng,male,0.84,43.0,male
cs|Shin|Wonjae,Wonjae,wonjae,male,0.95,97.0,male
astro-ph|Maddalena|Ronald J.,Ronald J.,ronald,male,1.0,311345.0,male
gr-qc|Reuter|Martin,Martin,martin,male,0.99,1095850.0,male
hep-ph|Bajc|Borut,Borut,borut,male,1.0,891.0,male
hep-ex|Xu|Shuai,Shuai,shuai,male,0.83,907.0,male
math|Boscarino|Sebastiano,Sebastiano,sebastiano,male,1.0,38750.0,male
astro-ph|Lewis|Geraint F.,Geraint F.,geraint,male,1.0,961.0,male
cs|Vardi|Moshe Y.,Moshe Y.,moshe,male,0.99,23146.0,male
cond-mat|Íñiguez|Jorge,Jorge,jorge,male,1.0,1254599.0,male
physics|Belli|Federico,Federico,federico,male,1.0,263197.0,male
nucl-th|Tong|Hui,Hui,hui,female,0.88,30943.0,female
hep-ph|Lee|Dean,Dean,dean,male,0.99,169545.0,male
eess|Choi|Jinho,Jinho,jinho,male,0.97,649.0,male
physics|Torrilhon|Manuel,Manuel,manuel,male,0.99,987558.0,male
astro-ph|Kuhn|Rudolf B.,Rudolf B.,rudolf,male,1.0,35285.0,male
hep-ex|Hellmuth|Patrick,Patrick,patrick,male,1.0,917712.0,male
gr-qc|Vilenkin|Alexander,Alexander,alexander,male,1.0,645315.0,male
math|Gishboliner|Lior,Lior,lior,male,0.71,9796.0,male
eess|Jiang|Yuning,Yuning,yuning,female,0.69,157.0,female
cs|Svensson|Tommy,Tommy,tommy,male,0.99,181781.0,male
hep-ph|Dentler|Mona,Mona,mona,female,0.97,271965.0,female
gr-qc|Wang|Jieci,Jieci,jieci,male,0.5,2.0,male
math|Ignat|Liviu I.,Liviu I.,liviu,male,0.99,8677.0,male
cond-mat|Korkusinski|Marek,Marek,marek,male,1.0,183745.0,male
math|Fairon|Maxime,Maxime,maxime,male,0.97,109361.0,male
physics|Khrabrov|Alexander V.,Alexander V.,alexander,male,1.0,645315.0,male
eess|Yang|Song,Song,song,male,0.65,6176.0,male
astro-ph|Schmidt|Thomas,Thomas,thomas,male,1.0,1246668.0,male
eess|Sifakis|Joseph,Joseph,joseph,male,0.99,791182.0,male
cs|Shin|Hyo-Sang,Hyo-Sang,hyo-sang,male,0.86,5.0,male
hep-ph|Zhang|Jin-Li,Jin-Li,jin-li,,0.0,0.0,unknown
gr-qc|van de Bruck|Carsten,Carsten,carsten,male,1.0,48983.0,male
math|Cigler|Johann,Johann,johann,male,0.98,29401.0,male
cs|La Porta|Thomas,Thomas,thomas,male,1.0,1246668.0,male
math|Lin|Lin,Lin,lin,female,0.67,28806.0,female
cond-mat|Kim|Jinsu,Jinsu,jinsu,male,0.86,240.0,male
cond-mat|Han|Xizhi,Xizhi,xizhi,male,0.59,20.0,male
eess|Vallem|Mallikarjuna R.,Mallikarjuna R.,mallikarjuna,male,0.96,510.0,male
cs|Panigrahi|Debmalya,Debmalya,debmalya,male,0.76,57.0,male
astro-ph|Bender|Amy N.,Amy N.,amy,female,0.99,578234.0,female
quant-ph|Feng|Lan-Tian,Lan-Tian,lan-tian,,0.0,0.0,unknown
cond-mat|Politi|Paolo,Paolo,paolo,male,1.0,420714.0,male
astro-ph|Schneider|Michael D.,Michael D.,michael,male,1.0,2538090.0,male
eess|Park|Yong-Hwa,Yong-Hwa,yong-hwa,male,0.8,8.0,male
astro-ph|Rebolledo|David,David,david,male,1.0,3494330.0,male
hep-th|Ito|Yuta,Yuta,yuta,male,0.98,4352.0,male
physics|Hoffmann|Matthias C.,Matthias C.,matthias,male,1.0,125505.0,male
eess|Bertin|Nancy,Nancy,nancy,female,1.0,668537.0,female
math-ph|Konyaev|Andrey Yu.,Andrey Yu.,andrey,male,0.99,64646.0,male
cond-mat|Amati|Matteo,Matteo,matteo,male,1.0,310011.0,male
math-ph|Thiang|Guo Chuan,Guo Chuan,guo,male,0.65,2469.0,male
cond-mat|Thiang|Guo Chuan,Guo Chuan,guo,male,0.65,2469.0,male
cs|Parter|Merav,Merav,merav,female,0.99,3779.0,female
cond-mat|Cong|Xin,Xin,xin,female,0.64,8137.0,female
hep-ex|Cirigliano|Vincenzo,Vincenzo,vincenzo,male,1.0,274667.0,male
math|Daniilidis|Aris,Aris,aris,male,0.83,14632.0,male
hep-ex|Lee|Soohyung,Soohyung,soohyung,male,0.75,34.0,male
cond-mat|Zang|Jiadong,Jiadong,jiadong,male,0.94,64.0,male
quant-ph|Gopalakrishnan|Sarang,Sarang,sarang,male,0.81,1147.0,male
hep-ex|Chiesa|Mauro,Mauro,mauro,male,1.0,278576.0,male
cs|Breitenbücher|Uwe,Uwe,uwe,male,1.0,61133.0,male
hep-ph|Machado|Pedro A. N.,Pedro A. N.,pedro,male,0.99,953058.0,male
cond-mat|Stanescu|Tudor D.,Tudor D.,tudor,male,0.93,12437.0,male
gr-qc|Gruzinov|Andrei,Andrei,andrei,male,0.99,99718.0,male
hep-th|Anastasiou|Giorgos,Giorgos,giorgos,male,0.99,21486.0,male
cond-mat|Caselle|Michele,Michele,michele,female,0.56,560463.0,female
astro-ph|Scelfo|Giulio,Giulio,giulio,male,0.99,72859.0,male
math|Lu|Wenlian,Wenlian,wenlian,female,0.67,7.0,female
cs|Paradis|Samuel,Samuel,samuel,male,0.99,603672.0,male
math-ph|Odake|Satoru,Satoru,satoru,male,1.0,3026.0,male
gr-qc|Radice|David,David,david,male,1.0,3494330.0,male
quant-ph|Lazda|Reinis,Reinis,reinis,male,0.93,293.0,male
cond-mat|Yan|Zhenjie,Zhenjie,zhenjie,male,0.84,61.0,male
math-ph|Tentarelli|Lorenzo,Lorenzo,lorenzo,male,1.0,301736.0,male
physics|Dumbović|Mateja,Mateja,mateja,female,0.89,3868.0,female
physics|Fujioka|Shinsuke,Shinsuke,shinsuke,male,1.0,474.0,male
cs|Leitenmaier|Lena,Lena,lena,female,0.99,183417.0,female
econ|Galichon|Alfred,Alfred,alfred,male,0.99,116115.0,male
math|Karemaker|Valentijn,Valentijn,valentijn,male,0.98,765.0,male
quant-ph|Khaykovich|Lev,Lev,lev,male,0.96,4401.0,male
hep-th|Landulfo|Andre G. S.,Andre G. S.,andre,male,0.97,432626.0,male
cs|Chayes|Jennifer,Jennifer,jennifer,female,1.0,1102153.0,female
eess|Wang|Sen,Sen,sen,male,0.77,11255.0,male
cond-mat|Finney|Nathan R.,Nathan R.,nathan,male,1.0,295948.0,male
cs|Awanou|Gerard,Gerard,gerard,male,0.99,176483.0,male
physics|Fu|Yunfei,Yunfei,yunfei,male,0.7,226.0,male
math|Both|Jakub Wiktor,Jakub Wiktor,jakub,male,1.0,123406.0,male
astro-ph|Dupuy|Alexandra,Alexandra,alexandra,female,0.99,555850.0,female
cs|Thomä|Reiner S.,Reiner S.,reiner,male,1.0,14049.0,male
stat|Piano|Samuele Lo,Samuele Lo,samuele,male,0.99,44742.0,male
math|Yu|Chenglong,Chenglong,chenglong,male,0.99,123.0,male
quant-ph|Kieschnick|Michael,Michael,michael,male,1.0,2538090.0,male
astro-ph|Dutta|Anjan,Anjan,anjan,male,0.98,8714.0,male
cs|Murgia|Maurizio,Maurizio,maurizio,male,1.0,201690.0,male
math|Hernández-Bermejo|Benito,Benito,benito,male,0.99,46228.0,male
math|Renault|Jérôme,Jérôme,jérôme,male,0.99,209630.0,male
math|Zhan|Weicheng,Weicheng,weicheng,male,0.95,129.0,male
math|Kim|Yeansu,Yeansu,yeansu,female,0.75,2.0,female
cs|Angelidakis|Haris,Haris,haris,male,0.98,35729.0,male
physics|Russell|Christopher T.,Christopher T.,christopher,male,1.0,661393.0,male
math|Cheriha|Hassen,Hassen,hassen,male,0.98,34304.0,male
cond-mat|Fuentes|Ivette,Ivette,ivette,female,1.0,24537.0,female
cs|Loe|Jennifer A.,Jennifer A.,jennifer,female,1.0,1102153.0,female
cond-mat|Brener|Efim A.,Efim A.,efim,male,0.99,866.0,male
nucl-th|Shao|Hua-Sheng,Hua-Sheng,hua-sheng,male,0.67,1.0,male
cond-mat|Harada|Ken,Ken,ken,male,0.99,337691.0,male
cond-mat|Jayannavar|Arun M.,Arun M.,arun,male,0.99,165365.0,male
hep-ex|Zhang|Gang,Gang,gang,male,0.96,1449.0,male
math|Roncoroni|Alberto,Alberto,alberto,male,1.0,707352.0,male
physics|Cicuta|Pietro,Pietro,pietro,male,1.0,160117.0,male
math|Wolkowicz|Henry,Henry,henry,male,0.99,359582.0,male
math|Jia|Zhuqing,Zhuqing,zhuqing,female,0.65,24.0,female
math|Shalom|Or,Or,or,male,0.75,13655.0,male
cs|Wiederrecht|Sebastian,Sebastian,sebastian,male,1.0,498966.0,male
quant-ph|Yu|Ya-Fei,Ya-Fei,ya-fei,female,0.75,2.0,female
cs|Peruma|Anthony,Anthony,anthony,male,1.0,804478.0,male
cs|Perin|Charles,Charles,charles,male,1.0,575070.0,male
math|Moeglin|Colette,Colette,colette,female,1.0,53944.0,female
astro-ph|Storm|Shaye,Shaye,shaye,female,0.71,503.0,female
cs|Zhuk|Dmitriy,Dmitriy,dmitriy,male,1.0,34894.0,male
q-bio|Thomson|Matt,Matt,matt,male,1.0,484062.0,male
astro-ph|Saracino|Sara,Sara,sara,female,0.98,1477473.0,female
math|Sauvaget|Adrien,Adrien,adrien,male,0.98,58958.0,male
math|Mahdavifar|Hessam,Hessam,hessam,male,0.97,1188.0,male
physics|Leopardi|Holly,Holly,holly,female,0.99,150148.0,female
quant-ph|Zhang|Jing-Ning,Jing-Ning,jing-ning,,0.0,0.0,unknown
cond-mat|Romito|Alessandro,Alessandro,alessandro,male,1.0,567590.0,male
quant-ph|Woods|Mischa P.,Mischa P.,mischa,male,0.73,3666.0,male
cond-mat|Magnifico|Giuseppe,Giuseppe,giuseppe,male,0.99,689947.0,male
math-ph|Seiringer|Robert,Robert,robert,male,1.0,1568940.0,male
hep-th|Sati|Hisham,Hisham,hisham,male,0.99,54506.0,male
astro-ph|Duan|Huaiyu,Huaiyu,huaiyu,male,0.64,31.0,male
cs|Spirkl|Sophie,Sophie,sophie,female,0.99,402301.0,female
math|Eftekhari|Armin,Armin,armin,male,0.98,38967.0,male
physics|Wang|Haiwen,Haiwen,haiwen,male,0.64,54.0,male
math|Maleki|Arian,Arian,arian,male,0.87,9062.0,male
cs|Neuder|Michael,Michael,michael,male,1.0,2538090.0,male
math|Lebeau|Gilles,Gilles,gilles,male,0.99,113930.0,male
math|Ekhad|Shalosh B.,Shalosh B.,shalosh,male,0.67,1.0,male
astro-ph|Slosar|Anze,Anze,anze,male,0.95,770.0,male
stat|Corander|Jukka,Jukka,jukka,male,1.0,9233.0,male
astro-ph|Dong|Yong-Wei,Yong-Wei,yong-wei,male,0.75,2.0,male
quant-ph|Bassett|Lee C.,Lee C.,lee,male,0.75,175698.0,male
astro-ph|Wada|Keiichi,Keiichi,keiichi,male,0.99,680.0,male
astro-ph|Bonavera|Laura,Laura,laura,female,0.99,1746703.0,female
nlin|Medvedev|Georgi S.,Georgi S.,georgi,male,0.9,11145.0,male
eess|Panwar|Shivendra,Shivendra,shivendra,male,0.98,486.0,male
cond-mat|Song|Chengkun,Chengkun,chengkun,male,0.86,26.0,male
physics|Turko|Nir A.,Nir A.,nir,male,0.96,12492.0,male
quant-ph|Li|Andy C. Y.,Andy C. Y.,andy,male,0.96,488371.0,male
cond-mat|Gies|Christopher,Christopher,christopher,male,1.0,661393.0,male
gr-qc|Speranza|Antony J.,Antony J.,antony,male,0.99,92638.0,male
hep-th|Mantica|Carlo Alberto,Carlo Alberto,carlo,male,0.99,242558.0,male
astro-ph|Momose|Rieko,Rieko,rieko,female,0.87,455.0,female
gr-qc|Casadio|Roberto,Roberto,roberto,male,1.0,988421.0,male
cond-mat|Roy|Ananda,Ananda,ananda,male,0.6,5603.0,male
math|Grippo|Luciano N.,Luciano N.,luciano,male,1.0,224006.0,male
econ|Fang|Zheng,Zheng,zheng,male,0.92,15037.0,male
astro-ph|Nomerotski|Andrei,Andrei,andrei,male,0.99,99718.0,male
math|Lu|Songtao,Songtao,songtao,male,0.94,60.0,male
eess|Zhao|Di,Di,di,male,0.51,25393.0,male
physics|Wiedermann|Marc,Marc,marc,male,1.0,523874.0,male
math|Iyer|Gautam,Gautam,gautam,male,0.99,35667.0,male
cs|Bravetti|Alessandro,Alessandro,alessandro,male,1.0,567590.0,male
math-ph|Takasaki|Kanehisa,Kanehisa,kanehisa,male,0.75,2.0,male
math|Yeats|Karen,Karen,karen,female,0.99,967928.0,female
math|Chekhovskoy|Igor,Igor,igor,male,1.0,221197.0,male
astro-ph|Chené|André-Nicolas,André-Nicolas,andré-nicolas,male,0.88,6.0,male
math|Denaux|Lins,Lins,lins,female,0.65,469.0,female
hep-ex|Menéndez|Javier,Javier,javier,male,1.0,794996.0,male
math|Buijs|Urtzi,Urtzi,urtzi,male,0.99,409.0,male
cond-mat|Wei|Kaya,Kaya,kaya,male,0.77,14331.0,male
hep-ph|Delgado|Rafael L.,Rafael L.,rafael,male,1.0,637217.0,male
physics|Hua|Jianfei,Jianfei,jianfei,male,0.83,119.0,male
astro-ph|Heisenberg|Lavinia,Lavinia,lavinia,female,0.99,23212.0,female
math-ph|Ohzeki|Masayuki,Masayuki,masayuki,male,1.0,4330.0,male
cond-mat|Hirose|Hishiro T.,Hishiro T.,hishiro,male,0.75,6.0,male
astro-ph|Fuzia|Brittany,Brittany,brittany,female,1.0,172545.0,female
astro-ph|Williams|Wendy L.,Wendy L.,wendy,female,0.99,388215.0,female
cs|Sterz|Artur,Artur,artur,male,1.0,138322.0,male
hep-ex|Guo|Jingyuan,Jingyuan,jingyuan,female,0.57,174.0,female
astro-ph|Steinbrügge|René,René,rené,male,0.94,160843.0,male
hep-th|Yarom|Amos,Amos,amos,male,0.98,37861.0,male
astro-ph|Finke|Justin,Justin,justin,male,0.99,440251.0,male
cond-mat|Wamer|Kyle,Kyle,kyle,male,0.99,272334.0,male
astro-ph|Klessen|Ralf,Ralf,ralf,male,1.0,78249.0,male
cs|Deng|Yanchen,Yanchen,yanchen,male,0.56,59.0,male
cs|Min|Byung-Cheol,Byung-Cheol,byung-cheol,male,0.83,4.0,male
gr-qc|Romano|Antonio Enea,Antonio Enea,antonio,male,0.99,1711651.0,male
gr-qc|Adler|Stephen L.,Stephen L.,stephen,male,1.0,562690.0,male
physics|Becker|Christiane,Christiane,christiane,female,0.99,94365.0,female
math|Buckmaster|Tristan,Tristan,tristan,male,0.98,33815.0,male
math-ph|Iwata|Yoritaka,Yoritaka,yoritaka,male,0.86,5.0,male
cond-mat|von Oppen|Felix,Felix,felix,male,0.99,261560.0,male
astro-ph|Gonçalves|Denise R.,Denise R.,denise,female,1.0,408382.0,female
physics|Casula|Michele,Michele,michele,female,0.56,560463.0,female
quant-ph|Lechner|Wolfgang,Wolfgang,wolfgang,male,1.0,95661.0,male
math|Dziedziul|Karol,Karol,karol,male,0.55,78604.0,male
math|Caravenna|Francesco,Francesco,francesco,male,1.0,733018.0,male
math|Zhou|Jin-Xin,Jin-Xin,jin-xin,,0.0,0.0,unknown
astro-ph|Partridge|Bruce,Bruce,bruce,male,1.0,217058.0,male
cs|Oliveira|Rafael,Rafael,rafael,male,1.0,637217.0,male
cs|Hasan|Osman,Osman,osman,male,0.98,232372.0,male
math|Rao|Anup,Anup,anup,male,0.99,29561.0,male
hep-lat|Bribian|Eduardo I.,Eduardo I.,eduardo,male,1.0,717637.0,male
cond-mat|van Nieuwenburg|Evert,Evert,evert,male,0.99,12429.0,male
eess|Lee|Kong Aik,Kong Aik,kong,male,0.85,14646.0,male
econ|Gao|Jiti,Jiti,jiti,male,0.59,109.0,male
cs|Ye|Xiu,Xiu,xiu,female,0.79,984.0,female
cs|Senior|John M.,John M.,john,male,1.0,2693029.0,male
stat|Svane|Anne Marie,Anne Marie,anne,female,0.99,589444.0,female
physics|Li|Shuo,Shuo,shuo,male,0.66,778.0,male
math|Guo|Jiajia,Jiajia,jiajia,female,0.88,730.0,female
astro-ph|Norris|John E.,John E.,john,male,1.0,2693029.0,male
math|Aliniaeifard|Farid,Farid,farid,male,0.98,149327.0,male
physics|Hänsch|Theodor W.,Theodor W.,theodor,male,0.99,4912.0,male
q-fin|Baviera|Roberto,Roberto,roberto,male,1.0,988421.0,male
hep-ph|Vranas|Pavlos,Pavlos,pavlos,male,1.0,5437.0,male
cond-mat|Jain|Manjari,Manjari,manjari,female,0.99,2186.0,female
hep-th|Barnich|Glenn,Glenn,glenn,male,1.0,141340.0,male
cs|Hashmi|Md Umar,Md Umar,md,male,0.93,1235491.0,male
physics|Martínez-Pañeda|Emilio,Emilio,emilio,male,0.99,171170.0,male
cond-mat|Majee|Arghya,Arghya,arghya,male,0.96,226.0,male
math|Razaviyayn|Meisam,Meisam,meisam,male,0.98,1459.0,male
astro-ph|Fang|Ke,Ke,ke,male,0.84,14701.0,male
cond-mat|Heide|Christian,Christian,christian,male,0.99,926346.0,male
hep-ph|Fraga|Eduardo S.,Eduardo S.,eduardo,male,1.0,717637.0,male
cs|Sinha|Sandip,Sandip,sandip,male,0.99,39813.0,male
cond-mat|Lovorn|Timothy,Timothy,timothy,male,1.0,226625.0,male
nucl-th|Sasaki|Chihiro,Chihiro,chihiro,female,0.93,2589.0,female
cond-mat|Sato|Motohiro,Motohiro,motohiro,male,0.99,173.0,male
hep-th|Hunter-Jones|Nicholas,Nicholas,nicholas,male,1.0,296413.0,male
cs|Wilhelm|Martin,Martin,martin,male,0.99,1095850.0,male
astro-ph|Saburova|Anna S.,Anna S.,anna,female,0.99,1674217.0,female
hep-th|Deng|Hua-Kai,Hua-Kai,hua-kai,male,0.67,1.0,male
cond-mat|Chern|Gia-Wei,Gia-Wei,gia-wei,,0.0,0.0,unknown
physics|Browne|Christopher A.,Christopher A.,christopher,male,1.0,661393.0,male
cs|Kouvelas|Anastasios,Anastasios,anastasios,male,1.0,6164.0,male
astro-ph|Kim|Seung-Lee,Seung-Lee,seung-lee,,0.0,0.0,unknown
math|Nizioł|Wiesława,Wiesława,wiesława,female,0.99,4705.0,female
astro-ph|Keeton|Charles R.,Charles R.,charles,male,1.0,575070.0,male
cs|Hauser|Frederik,Frederik,frederik,male,1.0,26394.0,male
cond-mat|Hu|Mengli,Mengli,mengli,female,0.89,42.0,female
cond-mat|Coslovich|Daniele,Daniele,daniele,male,0.91,230584.0,male
math|Gower|Robert M.,Robert M.,robert,male,1.0,1568940.0,male
physics|Duguet|Yohann,Yohann,yohann,male,0.99,20585.0,male
quant-ph|Vanhecke|Bram,Bram,bram,male,1.0,30544.0,male
math|Geisser|Thomas H.,Thomas H.,thomas,male,1.0,1246668.0,male
astro-ph|Sweet|Sarah M.,Sarah M.,sarah,female,0.99,1284628.0,female
physics|Rossi|Massimiliano,Massimiliano,massimiliano,male,1.0,105955.0,male
gr-qc|Kumar|Suresh,Suresh,suresh,male,0.99,169739.0,male
hep-ph|Stamou|Emmanuel,Emmanuel,emmanuel,male,0.99,383848.0,male
math|Choi|Woocheol,Woocheol,woocheol,male,0.96,21.0,male
astro-ph|Inceoglu|Fadil,Fadil,fadil,male,0.96,12459.0,male
gr-qc|Rosso|Felipe,Felipe,felipe,male,1.0,392613.0,male
hep-th|Samtleben|Henning,Henning,henning,male,1.0,21432.0,male
physics|Yuan|Ying,Ying,ying,female,0.88,14972.0,female
math|Clazzer|Federico,Federico,federico,male,1.0,263197.0,male
math|Maglione|Joshua,Joshua,joshua,male,1.0,399422.0,male
astro-ph|Sil'chenko|Olga,Olga,olga,female,0.99,476012.0,female
physics|Demir|Ali Gökhan,Ali Gökhan,ali,male,0.95,1564127.0,male
cs|Shen|Chen,Chen,chen,male,0.52,26590.0,male
hep-ph|Chang|Lei,Lei,lei,female,0.54,9555.0,female
astro-ph|Umeda|Hideyuki,Hideyuki,hideyuki,male,1.0,789.0,male
cond-mat|Li|Xun,Xun,xun,male,0.72,716.0,male
physics|Di Fulvio|Angela,Angela,angela,female,1.0,937874.0,female
math|Kalashnikov|Elana,Elana,elana,female,0.99,7166.0,female
hep-ph|Alkofer|Reinhard,Reinhard,reinhard,male,1.0,23771.0,male
math|Ruskuc|Nik,Nik,nik,male,0.87,55061.0,male
math|Ayano|Takanori,Takanori,takanori,male,1.0,1753.0,male
math|Sahoo|Jajati Keshari,Jajati Keshari,jajati,male,0.84,35.0,male
cs|Chakraborty|Sankardeep,Sankardeep,sankardeep,male,0.67,1.0,male
physics|O'Connor|Cailin,Cailin,cailin,female,0.98,1605.0,female
cs|van de Wetering|Rogier,Rogier,rogier,male,0.99,2965.0,male
cond-mat|Gradenigo|Giacomo,Giacomo,giacomo,male,1.0,113925.0,male
cs|Nguyen|Kien,Kien,kien,male,0.94,4634.0,male
cs|Hewing|Lukas,Lukas,lukas,male,0.99,126419.0,male
cs|van der Zanden|Tom C.,Tom C.,tom,male,0.99,842109.0,male
hep-th|Fujita|Tomohiro,Tomohiro,tomohiro,male,1.0,3446.0,male
cs|Rueda-Ramírez|Andrés M.,Andrés M.,andrés,male,0.99,573342.0,male
astro-ph|Horiuchi|Shinji,Shinji,shinji,male,0.99,4244.0,male
math|Pascoe|James Eldred,James Eldred,james,male,1.0,1459299.0,male
quant-ph|Mosset|Alexis,Alexis,alexis,male,0.85,188108.0,male
cs|Forestieri|Enrico,Enrico,enrico,male,1.0,166577.0,male
math|Hayat|Amaury,Amaury,amaury,male,0.99,19532.0,male
astro-ph|Bryan|Sean,Sean,sean,male,1.0,371229.0,male
hep-ex|Ueda|Daiki,Daiki,daiki,male,0.99,2186.0,male
quant-ph|Bimonte|Giuseppe,Giuseppe,giuseppe,male,0.99,689947.0,male
math|Kaltenbach|Alex,Alex,alex,male,0.95,1668776.0,male
cond-mat|Yang|Xiuxian,Xiuxian,xiuxian,female,0.58,17.0,female
math|Funaro|Daniele,Daniele,daniele,male,0.91,230584.0,male
math|Aydin|Ismail,Ismail,ismail,male,0.98,404681.0,male
stat|van der Laan|Mark J.,Mark J.,mark,male,1.0,1379584.0,male
astro-ph|Fontanot|Fabio,Fabio,fabio,male,1.0,540438.0,male
physics|Devolder|Adrien,Adrien,adrien,male,0.98,58958.0,male
cs|Meier|Christoph,Christoph,christoph,male,1.0,89527.0,male
math|Laguzzi|Giorgio,Giorgio,giorgio,male,0.99,171692.0,male
hep-lat|Wenger|Urs,Urs,urs,male,0.96,5679.0,male
cs|Traon|Yves Le,Yves Le,yves,male,0.98,62106.0,male
hep-th|Hirano|Shinji,Shinji,shinji,male,0.99,4244.0,male
cond-mat|Lian|Biao,Biao,biao,male,0.98,362.0,male
eess|Yang|Xi,Xi,xi,female,0.88,9310.0,female
physics|Noskov|Roman E.,Roman E.,roman,male,0.99,240082.0,male
cond-mat|Baldassarre|Leonetta,Leonetta,leonetta,female,0.99,165.0,female
hep-ph|Kumar|Avdhesh,Avdhesh,avdhesh,male,0.97,909.0,male
math|Elduque|Eva,Eva,eva,female,0.99,586595.0,female
astro-ph|Chen|Yanbei,Yanbei,yanbei,female,0.63,6.0,female
math|Xia|Guiyang,Guiyang,guiyang,male,0.85,11.0,male
physics|Malka|Victor,Victor,victor,male,1.0,942372.0,male
cs|Schreiber|Michael,Michael,michael,male,1.0,2538090.0,male
physics|Puchalski|Mariusz,Mariusz,mariusz,male,1.0,100055.0,male
math|Cabada|Alberto,Alberto,alberto,male,1.0,707352.0,male
stat|Jordan|Michael I.,Michael I.,michael,male,1.0,2538090.0,male
cond-mat|Keller|Thomas,Thomas,thomas,male,1.0,1246668.0,male
cond-mat|Mirzadeh|Mohammad,Mohammad,mohammad,male,0.99,794243.0,male
cs|Bremer|James,James,james,male,1.0,1459299.0,male
hep-ph|Petersen|Brian,Brian,brian,male,1.0,860476.0,male
gr-qc|Chan|Chi-kwan,Chi-kwan,chi-kwan,male,0.86,5.0,male
physics|Cota|Wesley,Wesley,wesley,male,1.0,122302.0,male
cs|Meng|Jie,Jie,jie,male,0.52,7940.0,male
astro-ph|Obuljen|Andrej,Andrej,andrej,male,1.0,28909.0,male
quant-ph|Leaird|Daniel E.,Daniel E.,daniel,male,0.99,2473313.0,male
hep-th|Beccaria|Matteo,Matteo,matteo,male,1.0,310011.0,male
math|Mortenson|Eric T.,Eric T.,eric,male,1.0,987132.0,male
cond-mat|Ritsch|Helmut,Helmut,helmut,male,1.0,40133.0,male
cond-mat|Lindner|Anke,Anke,anke,female,0.99,33852.0,female
math|Nazir|Nawaf,Nawaf,nawaf,male,0.98,27612.0,male
eess|Kandath|Harikumar,Harikumar,harikumar,male,0.98,444.0,male
